10.00,93.75,5.00,18.76,13.19
5.00,100.00,5.06,23.74,14.91
10.00,100.00,5.00,24.00,15.08
5.00,100.00,5.00,24.00,15.08
10.00,93.75,5.00,18.76,13.19
5.00,100.00,5.12,23.45,14.73
10.00,100.00,5.06,23.70,14.89
5.00,100.00,5.19,23.13,14.53
10.00,100.00,5.06,23.70,14.89
5.00,100.00,5.00,24.00,15.08
10.00,93.33,5.40,17.12,12.10
5.00,100.00,5.64,21.29,13.38
10.00,86.67,5.53,13.25,9.99
5.00,87.50,5.19,14.55,10.90
10.00,100.00,5.00,24.00,15.08
5.00,100.00,5.00,24.00,15.08
10.00,100.00,5.00,24.00,15.08
5.00,100.00,5.06,23.74,14.91
10.00,100.00,5.19,23.13,14.53
5.00,100.00,5.00,24.00,15.08
10.00,100.00,5.00,24.00,15.08
5.00,100.00,5.19,23.13,14.53
10.00,100.00,5.00,24.00,15.08
5.00,100.00,5.00,24.00,15.08
10.00,100.00,5.06,23.70,14.89
5.00,100.00,5.00,24.00,15.08
10.00,87.50,5.06,14.91,11.17
5.00,94.44,5.06,19.02,13.26
10.00,100.00,5.12,23.41,14.71
5.00,84.62,5.46,12.49,9.56
10.00,57.14,6.14,3.28,1.75
5.00,62.50,6.38,4.25,2.96
10.00,86.67,5.40,13.58,10.24
5.00,86.67,5.27,13.92,10.50
